date,team_1,team_2,team_1_goals,team_2_goals,tournament,is_team_1_home,is_team_2_home,is_neutral
31/1/16,USA,Iceland,3,2,Friendly,TRUE,FALSE,FALSE
5/2/16,Bahrain,Lebanon,2,0,Friendly,TRUE,FALSE,FALSE
6/2/16,Guadeloupe,Martinique,1,1,Friendly,TRUE,FALSE,FALSE
14/2/16,Uzbekistan,Lebanon,2,0,Friendly,FALSE,FALSE,TRUE
21/2/16,Guyana,Suriname,2,0,Friendly,TRUE,FALSE,FALSE
25/2/16,French Guyana,Suriname,2,3,Friendly,TRUE,FALSE,FALSE
27/2/16,Egypt,Burkina Faso,2,0,Friendly,TRUE,FALSE,FALSE
13/3/16,Sint Maarten,Anguilla,2,0,Friendly,TRUE,FALSE,FALSE
18/3/16,Iraq,Syria,0,1,Friendly,FALSE,FALSE,TRUE
18/3/16,United Arab Emirates,Bangladesh,6,1,Friendly,TRUE,FALSE,FALSE
23/3/16,Chad,Tanzania,0,1,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
23/3/16,Croatia,Israel,2,0,Friendly,TRUE,FALSE,FALSE
23/3/16,Gibraltar,Liechtenstein,0,0,Friendly,TRUE,FALSE,FALSE
23/3/16,Guinea-Bissau,Kenya,1,0,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
23/3/16,Poland,Serbia,1,0,Friendly,TRUE,FALSE,FALSE
23/3/16,Romania,Lithuania,1,0,Friendly,TRUE,FALSE,FALSE
23/3/16,Sao Tome and Principe,Libya,2,1,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
23/3/16,Slovenia,Macedonia,1,0,Friendly,TRUE,FALSE,FALSE
23/3/16,South Sudan,Benin,1,2,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
23/3/16,Zambia,Congo,1,1,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
24/3/16,Australia,Tajikistan,7,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
24/3/16,Bahrain,Yemen,3,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
24/3/16,Bolivia,Colombia,2,3,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
24/3/16,Chile,Argentina,1,2,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
24/3/16,China,Maldives,4,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
24/3/16,Comoros,Botswana,1,0,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
24/3/16,Czech Republic,Scotland,0,1,Friendly,TRUE,FALSE,FALSE
24/3/16,Denmark,Iceland,2,1,Friendly,TRUE,FALSE,FALSE
24/3/16,Djibouti,Liberia,0,1,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
24/3/16,Ecuador,Paraguay,2,2,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
24/3/16,Estonia,Norway,0,0,Friendly,TRUE,FALSE,FALSE
24/3/16,Ghana,Mozambique,3,1,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
24/3/16,Greece,Montenegro,2,1,Friendly,TRUE,FALSE,FALSE
24/3/16,Iran,India,4,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
24/3/16,Iraq,Thailand,2,2,World Cup 2018 Qualifiers,FALSE,FALSE,TRUE
24/3/16,Italy,Spain,1,1,Friendly,TRUE,FALSE,FALSE
24/3/16,Japan,Afghanistan,5,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
24/3/16,Jordan,Bangladesh,8,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
24/3/16,Korea Republic,Lebanon,1,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
24/3/16,Madagascar,Central African Republic,1,1,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
24/3/16,Malta,Moldova,0,0,Friendly,TRUE,FALSE,FALSE
24/3/16,Oman,Guam,1,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
24/3/16,Peru,Venezuela,2,2,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
24/3/16,Qatar,Hong Kong,2,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
24/3/16,Saudi Arabia,Malaysia,2,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
24/3/16,Singapore,Burma,2,1,Friendly,TRUE,FALSE,FALSE
24/3/16,Solomon Islands,Papua New Guinea,2,0,Friendly,TRUE,FALSE,FALSE
24/3/16,Syria,Cambodia,6,0,World Cup 2018 Qualifiers,FALSE,FALSE,TRUE
24/3/16,Turkey,Sweden,2,1,Friendly,TRUE,FALSE,FALSE
24/3/16,Ukraine,Cyprus,1,0,Friendly,TRUE,FALSE,FALSE
24/3/16,United Arab Emirates,Palestine,2,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
24/3/16,Uzbekistan,Philippines,1,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
24/3/16,Vietnam,Taiwan,4,1,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
24/3/16,Wales,Northern Ireland,1,1,Friendly,TRUE,FALSE,FALSE
25/3/16,Algeria,Ethiopia,7,1,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
25/3/16,Armenia,Belarus,0,0,Friendly,TRUE,FALSE,FALSE
25/3/16,Brazil,Uruguay,2,2,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
25/3/16,Canada,Mexico,0,3,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
25/3/16,El Salvador,Honduras,2,2,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
25/3/16,Gabon,Sierra Leone,2,1,Friendly,TRUE,FALSE,FALSE
25/3/16,Guatemala,USA,2,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
25/3/16,Guinea,Malawi,0,0,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
25/3/16,Haiti,Panama,0,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
25/3/16,Ireland,Switzerland,1,0,Friendly,TRUE,FALSE,FALSE
25/3/16,Ivory Coast,Sudan,1,0,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
25/3/16,Jamaica,Costa Rica,1,1,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
25/3/16,Luxembourg,Bosnia-Herzegovina,0,3,Friendly,TRUE,FALSE,FALSE
25/3/16,Mali,Equatorial Guinea,1,0,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
25/3/16,Mauritania,Gambia,2,1,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
25/3/16,Netherlands,France,2,3,Friendly,TRUE,FALSE,FALSE
25/3/16,Nigeria,Egypt,1,1,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
25/3/16,Portugal,Bulgaria,0,1,Friendly,TRUE,FALSE,FALSE
25/3/16,Slovakia,Latvia,0,0,Friendly,TRUE,FALSE,FALSE
25/3/16,Swaziland,Zimbabwe,1,1,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
25/3/16,Tunisia,Togo,1,0,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
26/3/16,Austria,Albania,2,1,Friendly,TRUE,FALSE,FALSE
26/3/16,Azerbaijan,Kazakhstan,0,1,Friendly,FALSE,FALSE,TRUE
26/3/16,Burkina Faso,Uganda,1,0,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
26/3/16,Burundi,Namibia,1,3,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
26/3/16,Cameroon,South Africa,2,2,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
26/3/16,Cape Verde,Morocco,0,1,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
26/3/16,Congo DR,Angola,2,1,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
26/3/16,Germany,England,2,3,Friendly,TRUE,FALSE,FALSE
26/3/16,Hungary,Croatia,1,1,Friendly,TRUE,FALSE,FALSE
26/3/16,Mauritius,Rwanda,1,0,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
26/3/16,Poland,Finland,5,0,Friendly,TRUE,FALSE,FALSE
26/3/16,Russia,Lithuania,3,0,Friendly,TRUE,FALSE,FALSE
26/3/16,Senegal,Niger,2,0,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
26/3/16,Seychelles,Lesotho,2,0,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
27/3/16,Benin,South Sudan,4,1,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
27/3/16,Botswana,Comoros,2,1,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
27/3/16,Congo,Zambia,1,1,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
27/3/16,Kenya,Guinea-Bissau,0,1,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
27/3/16,Mozambique,Ghana,0,0,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
27/3/16,Romania,Spain,0,0,Friendly,TRUE,FALSE,FALSE
27/3/16,Thailand,Korea Republic,0,1,Friendly,TRUE,FALSE,FALSE
28/3/16,Andorra,Moldova,0,1,Friendly,FALSE,FALSE,TRUE
28/3/16,Central African Republic,Madagascar,2,1,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
28/3/16,Equatorial Guinea,Mali,0,1,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
28/3/16,Libya,Sao Tome and Principe,4,0,African Cup of Nations 2017 Qualifiers,FALSE,FALSE,TRUE
28/3/16,Liechtenstein,Faroe Islands,2,3,Friendly,FALSE,FALSE,TRUE
28/3/16,Northern Ireland,Slovenia,1,0,Friendly,TRUE,FALSE,FALSE
28/3/16,Sierra Leone,Gabon,1,0,Friendly,TRUE,FALSE,FALSE
28/3/16,Ukraine,Wales,1,0,Friendly,TRUE,FALSE,FALSE
29/3/16,Afghanistan,Singapore,2,1,World Cup 2018 Qualifiers,FALSE,FALSE,TRUE
29/3/16,Angola,Congo DR,0,2,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
29/3/16,Argentina,Bolivia,2,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
29/3/16,Australia,Jordan,5,1,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
29/3/16,Austria,Turkey,1,2,Friendly,TRUE,FALSE,FALSE
29/3/16,China,Qatar,2,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
29/3/16,Colombia,Ecuador,3,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
29/3/16,Costa Rica,Jamaica,3,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
29/3/16,Egypt,Nigeria,1,0,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
29/3/16,England,Netherlands,1,2,Friendly,TRUE,FALSE,FALSE
29/3/16,Estonia,Serbia,0,1,Friendly,TRUE,FALSE,FALSE
29/3/16,Ethiopia,Algeria,3,3,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
29/3/16,France,Russia,4,2,Friendly,TRUE,FALSE,FALSE
29/3/16,Gambia,Mauritania,0,0,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
29/3/16,Georgia,Kazakhstan,1,1,Friendly,TRUE,FALSE,FALSE
29/3/16,Germany,Italy,4,1,Friendly,TRUE,FALSE,FALSE
29/3/16,Gibraltar,Latvia,0,5,Friendly,TRUE,FALSE,FALSE
29/3/16,Greece,Iceland,2,3,Friendly,TRUE,FALSE,FALSE
29/3/16,Honduras,El Salvador,2,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
29/3/16,India,Turkmenistan,1,2,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
29/3/16,Iran,Oman,2,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
29/3/16,Iraq,Vietnam,1,0,World Cup 2018 Qualifiers,FALSE,FALSE,TRUE
29/3/16,Ireland,Slovakia,2,2,Friendly,TRUE,FALSE,FALSE
29/3/16,Japan,Syria,5,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
29/3/16,Lebanon,Burma,1,1,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
29/3/16,Lesotho,Seychelles,2,1,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
29/3/16,Liberia,Djibouti,5,0,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
29/3/16,Luxembourg,Albania,0,2,Friendly,TRUE,FALSE,FALSE
29/3/16,Macedonia,Bulgaria,0,2,Friendly,TRUE,FALSE,FALSE
29/3/16,Malawi,Guinea,1,2,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
29/3/16,Malaysia,Macau,0,0,Friendly,TRUE,FALSE,FALSE
29/3/16,Maldives,Bhutan,4,2,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
29/3/16,Mexico,Canada,2,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
29/3/16,Montenegro,Belarus,0,0,Friendly,TRUE,FALSE,FALSE
29/3/16,Morocco,Cape Verde,2,0,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
29/3/16,Namibia,Burundi,1,3,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
29/3/16,Niger,Senegal,1,2,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
29/3/16,Norway,Finland,2,0,Friendly,TRUE,FALSE,FALSE
29/3/16,Palestine,East Timor,7,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
29/3/16,Panama,Haiti,1,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
29/3/16,Paraguay,Brazil,2,2,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
29/3/16,Philippines,Korea DPR,3,2,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
29/3/16,Portugal,Belgium,2,1,Friendly,TRUE,FALSE,FALSE
29/3/16,Rwanda,Mauritius,5,0,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
29/3/16,Scotland,Denmark,1,0,Friendly,TRUE,FALSE,FALSE
29/3/16,South Africa,Cameroon,0,0,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
29/3/16,Sudan,Ivory Coast,1,1,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
29/3/16,Sweden,Czech Republic,1,1,Friendly,TRUE,FALSE,FALSE
29/3/16,Switzerland,Bosnia-Herzegovina,0,2,Friendly,TRUE,FALSE,FALSE
29/3/16,Tajikistan,Kyrgyzstan,0,1,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
29/3/16,Togo,Tunisia,0,0,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
29/3/16,Uganda,Burkina Faso,0,0,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
29/3/16,United Arab Emirates,Saudi Arabia,1,1,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
29/3/16,Uruguay,Peru,1,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
29/3/16,USA,Guatemala,4,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
29/3/16,Uzbekistan,Bahrain,1,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
29/3/16,Venezuela,Chile,1,4,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
27/4/16,Martinique,Panama,0,2,Friendly,TRUE,FALSE,FALSE
20/5/16,Hungary,Ivory Coast,0,0,Friendly,TRUE,FALSE,FALSE
21/5/16,Botswana,Lesotho,2,1,Friendly,TRUE,FALSE,FALSE
22/5/16,England,Turkey,2,1,Friendly,TRUE,FALSE,FALSE
22/5/16,Puerto Rico,USA,1,3,Friendly,TRUE,FALSE,FALSE
25/5/16,Romania,Congo DR,1,1,Friendly,FALSE,FALSE,TRUE
25/5/16,Serbia,Cyprus,2,1,Friendly,TRUE,FALSE,FALSE
26/5/16,Azerbaijan,Andorra,0,0,Friendly,FALSE,FALSE,TRUE
27/5/16,Croatia,Moldova,1,0,Friendly,TRUE,FALSE,FALSE
27/5/16,Czech Republic,Malta,6,0,Friendly,FALSE,FALSE,TRUE
27/5/16,England,Australia,2,1,Friendly,TRUE,FALSE,FALSE
27/5/16,Ireland,Netherlands,1,1,Friendly,TRUE,FALSE,FALSE
27/5/16,Morocco,Congo,2,0,Friendly,TRUE,FALSE,FALSE
27/5/16,Nigeria,Mali,1,0,Friendly,FALSE,FALSE,TRUE
27/5/16,Northern Ireland,Belarus,3,0,Friendly,TRUE,FALSE,FALSE
27/5/16,Slovakia,Georgia,3,1,Friendly,FALSE,FALSE,TRUE
27/5/16,Togo,Zambia,1,0,Friendly,TRUE,FALSE,FALSE
28/5/16,Burma,Malaysia,0,0,Friendly,TRUE,FALSE,FALSE
28/5/16,Costa Rica,Venezuela,2,1,Friendly,TRUE,FALSE,FALSE
28/5/16,El Salvador,Peru,1,3,Friendly,FALSE,FALSE,TRUE
28/5/16,Gabon,Mauritania,0,2,Friendly,FALSE,FALSE,TRUE
28/5/16,Guatemala,Armenia,1,7,Friendly,FALSE,FALSE,TRUE
28/5/16,Mexico,Paraguay,1,0,Friendly,FALSE,FALSE,TRUE
28/5/16,New Zealand,Fiji,3,1,Oceania Nations Cup 2016,FALSE,FALSE,TRUE
28/5/16,Rwanda,Senegal,0,2,Friendly,TRUE,FALSE,FALSE
28/5/16,Switzerland,Belgium,1,2,Friendly,TRUE,FALSE,FALSE
28/5/16,Vanuatu,Solomon Islands,0,1,Oceania Nations Cup 2016,FALSE,FALSE,TRUE
29/5/16,Albania,Qatar,3,1,Friendly,FALSE,FALSE,TRUE
29/5/16,Azerbaijan,Macedonia,1,3,Friendly,FALSE,FALSE,TRUE
29/5/16,Bosnia-Herzegovina,Spain,1,3,Friendly,FALSE,FALSE,TRUE
29/5/16,Cambodia,East Timor,2,0,Friendly,TRUE,FALSE,FALSE
29/5/16,Germany,Slovakia,1,3,Friendly,TRUE,FALSE,FALSE
29/5/16,Italy,Scotland,1,0,Friendly,FALSE,FALSE,TRUE
29/5/16,Kenya,Tanzania,1,1,Friendly,TRUE,FALSE,FALSE
29/5/16,Laos,Nepal,1,1,Friendly,TRUE,FALSE,FALSE
29/5/16,Papua New Guinea,New Caledonia,1,1,Oceania Nations Cup 2016,TRUE,FALSE,FALSE
29/5/16,Portugal,Norway,3,0,Friendly,TRUE,FALSE,FALSE
29/5/16,Romania,Ukraine,3,4,Friendly,FALSE,FALSE,TRUE
29/5/16,Tahiti,Samoa,4,0,Oceania Nations Cup 2016,FALSE,FALSE,TRUE
29/5/16,Turkey,Montenegro,1,0,Friendly,TRUE,FALSE,FALSE
30/5/16,France,Cameroon,3,2,Friendly,TRUE,FALSE,FALSE
30/5/16,Gambia,Zambia,0,0,Friendly,TRUE,FALSE,FALSE
30/5/16,Sweden,Slovenia,0,0,Friendly,TRUE,FALSE,FALSE
31/5/16,Austria,Malta,2,1,Friendly,TRUE,FALSE,FALSE
31/5/16,Ireland,Belarus,1,2,Friendly,TRUE,FALSE,FALSE
31/5/16,Kenya,Sudan,1,1,Friendly,TRUE,FALSE,FALSE
31/5/16,Luxembourg,Nigeria,1,3,Friendly,TRUE,FALSE,FALSE
31/5/16,Serbia,Israel,3,1,Friendly,TRUE,FALSE,FALSE
31/5/16,Solomon Islands,Fiji,0,1,Oceania Nations Cup 2016,FALSE,FALSE,TRUE
31/5/16,Vanuatu,New Zealand,0,5,Oceania Nations Cup 2016,FALSE,FALSE,TRUE
31/5/16,Vietnam,Syria,2,0,Friendly,TRUE,FALSE,FALSE
31/5/16,Zimbabwe,Uganda,2,0,Friendly,TRUE,FALSE,FALSE
1/6/16,Belgium,Finland,1,1,Friendly,TRUE,FALSE,FALSE
1/6/16,Czech Republic,Russia,2,1,Friendly,FALSE,FALSE,TRUE
1/6/16,El Salvador,Armenia,0,4,Friendly,FALSE,FALSE,TRUE
1/6/16,Estonia,Andorra,2,0,Friendly,TRUE,FALSE,FALSE
1/6/16,New Caledonia,Samoa,7,0,Oceania Nations Cup 2016,FALSE,FALSE,TRUE
1/6/16,Norway,Iceland,3,2,Friendly,TRUE,FALSE,FALSE
1/6/16,Papua New Guinea,Tahiti,2,2,Oceania Nations Cup 2016,TRUE,FALSE,FALSE
1/6/16,Poland,Netherlands,1,2,Friendly,TRUE,FALSE,FALSE
1/6/16,Spain,Korea Republic,6,1,Friendly,FALSE,FALSE,TRUE
2/6/16,England,Portugal,1,0,Friendly,TRUE,FALSE,FALSE
2/6/16,Laos,India,0,1,Asian Cup 2019 Qualifiers,TRUE,FALSE,FALSE
2/6/16,Macedonia,Iran,1,3,Friendly,TRUE,FALSE,FALSE
2/6/16,Malaysia,East Timor,3,0,Asian Cup 2019 Qualifiers,TRUE,FALSE,FALSE
2/6/16,Maldives,Yemen,0,2,Asian Cup 2019 Qualifiers,TRUE,FALSE,FALSE
2/6/16,Seychelles,Algeria,0,2,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
2/6/16,Tajikistan,Bangladesh,5,0,Asian Cup 2019 Qualifiers,TRUE,FALSE,FALSE
3/6/16,Albania,Ukraine,1,3,Friendly,FALSE,FALSE,TRUE
3/6/16,Azerbaijan,Canada,1,1,Friendly,FALSE,FALSE,TRUE
3/6/16,Burma,Singapore,0,1,Friendly,TRUE,FALSE,FALSE
3/6/16,China,Trinidad and Tobago,4,2,Friendly,TRUE,FALSE,FALSE
3/6/16,Djibouti,Tunisia,0,3,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
3/6/16,Faroe Islands,Kosovo,0,2,Friendly,FALSE,FALSE,TRUE
3/6/16,Libya,Morocco,1,1,African Cup of Nations 2017 Qualifiers,FALSE,FALSE,TRUE
3/6/16,Mauritania,Cameroon,0,1,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
3/6/16,Romania,Georgia,5,1,Friendly,TRUE,FALSE,FALSE
3/6/16,Sierra Leone,Sudan,1,0,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
3/6/16,Switzerland,Moldova,2,1,Friendly,TRUE,FALSE,FALSE
3/6/16,USA,Colombia,0,2,Copa America 2016,TRUE,FALSE,FALSE
3/6/16,Vietnam,Hong Kong,2,2,Friendly,FALSE,FALSE,TRUE
4/6/16,Australia,Greece,1,0,Friendly,TRUE,FALSE,FALSE
4/6/16,Austria,Netherlands,0,2,Friendly,TRUE,FALSE,FALSE
4/6/16,Botswana,Uganda,1,2,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
4/6/16,Brazil,Ecuador,0,0,Copa America 2016,FALSE,FALSE,TRUE
4/6/16,Costa Rica,Paraguay,0,0,Copa America 2016,FALSE,FALSE,TRUE
4/6/16,Croatia,San Marino,10,0,Friendly,TRUE,FALSE,FALSE
4/6/16,Fiji,Vanuatu,2,3,Oceania Nations Cup 2016,FALSE,FALSE,TRUE
4/6/16,France,Scotland,3,0,Friendly,TRUE,FALSE,FALSE
4/6/16,Gambia,South Africa,0,4,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
4/6/16,Germany,Hungary,2,0,Friendly,TRUE,FALSE,FALSE
4/6/16,Haiti,Peru,0,1,Copa America 2016,FALSE,FALSE,TRUE
4/6/16,Ivory Coast,Gabon,2,1,Friendly,TRUE,FALSE,FALSE
4/6/16,New Zealand,Solomon Islands,1,0,Oceania Nations Cup 2016,FALSE,FALSE,TRUE
4/6/16,Rwanda,Mozambique,2,3,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
4/6/16,Slovakia,Northern Ireland,0,0,Friendly,TRUE,FALSE,FALSE
4/6/16,South Sudan,Mali,0,3,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
4/6/16,Tanzania,Egypt,0,2,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
5/6/16,Belgium,Norway,3,2,Friendly,TRUE,FALSE,FALSE
5/6/16,Central African Republic,Angola,3,0,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
5/6/16,Comoros,Burkina Faso,0,1,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
5/6/16,Czech Republic,Korea Republic,1,2,Friendly,TRUE,FALSE,FALSE
5/6/16,Jamaica,Venezuela,0,1,Copa America 2016,FALSE,FALSE,TRUE
5/6/16,Kenya,Congo,2,1,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
5/6/16,Lesotho,Ethiopia,1,2,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
5/6/16,Liberia,Togo,2,2,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
5/6/16,Madagascar,Congo DR,1,6,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
5/6/16,Mauritius,Ghana,0,2,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
5/6/16,Mexico,Uruguay,3,1,Copa America 2016,FALSE,FALSE,TRUE
5/6/16,Papua New Guinea,Samoa,8,0,Oceania Nations Cup 2016,TRUE,FALSE,FALSE
5/6/16,Russia,Serbia,1,1,Friendly,FALSE,FALSE,TRUE
5/6/16,Slovenia,Turkey,0,1,Friendly,TRUE,FALSE,FALSE
5/6/16,Swaziland,Guinea,1,0,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
5/6/16,Sweden,Wales,3,0,Friendly,TRUE,FALSE,FALSE
5/6/16,Tahiti,New Caledonia,1,1,Oceania Nations Cup 2016,FALSE,FALSE,TRUE
5/6/16,Zimbabwe,Malawi,3,0,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
6/6/16,Argentina,Chile,2,1,Copa America 2016,FALSE,FALSE,TRUE
6/6/16,Burma,Hong Kong,3,0,Friendly,TRUE,FALSE,FALSE
6/6/16,Iceland,Liechtenstein,4,0,Friendly,TRUE,FALSE,FALSE
6/6/16,Italy,Finland,2,0,Friendly,TRUE,FALSE,FALSE
6/6/16,Malaysia,East Timor,3,0,Asian Cup 2019 Qualifiers,TRUE,FALSE,FALSE
6/6/16,Panama,Bolivia,2,1,Copa America 2016,FALSE,FALSE,TRUE
6/6/16,Poland,Lithuania,0,0,Friendly,TRUE,FALSE,FALSE
6/6/16,Singapore,Vietnam,0,3,Friendly,FALSE,FALSE,TRUE
7/6/16,Australia,Greece,1,2,Friendly,TRUE,FALSE,FALSE
7/6/16,Bangladesh,Tajikistan,0,1,Asian Cup 2019 Qualifiers,TRUE,FALSE,FALSE
7/6/16,Cambodia,Taiwan,2,0,Asian Cup 2019 Qualifiers,TRUE,FALSE,FALSE
7/6/16,Canada,Uzbekistan,2,1,Friendly,FALSE,FALSE,TRUE
7/6/16,China,Kazakhstan,0,1,Friendly,TRUE,FALSE,FALSE
7/6/16,Colombia,Paraguay,2,1,Copa America 2016,FALSE,FALSE,TRUE
7/6/16,India,Laos,6,1,Asian Cup 2019 Qualifiers,TRUE,FALSE,FALSE
7/6/16,Iran,Kyrgyzstan,6,0,Friendly,TRUE,FALSE,FALSE
7/6/16,Spain,Georgia,0,1,Friendly,TRUE,FALSE,FALSE
7/6/16,USA,Costa Rica,4,0,Copa America 2016,TRUE,FALSE,FALSE
7/6/16,Yemen,Maldives,2,0,Asian Cup 2019 Qualifiers,FALSE,FALSE,TRUE
8/6/16,Brazil,Haiti,7,1,Copa America 2016,FALSE,FALSE,TRUE
8/6/16,Ecuador,Peru,2,2,Copa America 2016,FALSE,FALSE,TRUE
8/6/16,New Zealand,New Caledonia,1,0,Oceania Nations Cup 2016,FALSE,FALSE,TRUE
